['new', 52375]
['semce', 1]
['semy', 1]
['semCe', 1]
['semot', 1]
['sereme', 1]
['serha', 1]
['serxo', 1]
['serq', 1]
['servi', 1]
['serda', 1]
['serd', 1]
['serji', 1]
['serSo', 1]
['ser^So', 1]
['seseba', 1]
['sesasa', 1]
['sexaka', 1]
['seqle', 1]
['sebel', 1]
['sebeba', 1]
['sebene', 1]
['sebeya', 1]
['sebu`i', 1]
['sebil', 1]
['sebar', 1]
['sebEha', 1]
['sebHa', 1]
['sebHo', 1]
['sebri', 1]
['sebr', 1]
['sebse', 1]
['seb`a', 1]
['sevil', 1]
['setl', 1]
['setti', 1]
['senl', 1]
['sense', 1]
['sento', 1]
['sende', 1]
['sengWe', 1]
['seNur', 1]
["se'ala", 1]
["se'ak", 1]
["se'ada", 1]
['sekWet', 1]
['sewere', 1]
['sewit', 1]
['sewida', 1]
['sewara', 1]
['sewto', 1]
['sewne', 1]
['sewot', 1]
['sewoci', 1]
['sewoca', 1]
['se`ali', 1]
['se`are', 1]
['se`ala', 1]
['se`ata', 1]
['se`awi', 1]
['se`ad', 1]
['seyami', 1]
['sedeca', 1]
['sediqa', 1]
['segEbo', 1]
['segl', 1]
['seTce', 1]
['sePira', 1]
['sefeno', 1]
['sefiH', 1]
['sefage', 1]
['sefwi', 1]
['seffo', 1]
['sefor', 1]
['sulEha', 1]
['sulEja', 1]
['suma`', 1]
['sumEda', 1]
['surur', 1]
['surma', 1]
['suqoy', 1]
['subal', 1]
['suniya', 1]
['sunami', 1]
["su'al", 1]
['suwiji', 1]
['su`ad', 1]
['suzuki', 1]
['sihono', 1]
['silfa', 1]
["sime'u", 1]
['simic', 1]
['simko', 1]
['simoni', 1]
['si^sab', 1]
['si^saka', 1]
['siret', 1]
['siraro', 1]
['sirT', 1]
['siroke', 1]
['sisele', 1]
['sisr', 1]
['siste', 1]
['sixor', 1]
['siqeme', 1]
['sibik', 1]
['sibari', 1]
['sivek', 1]
['sitag', 1]
['sinaH', 1]
['sinEsa', 1]
['sinEd', 1]
['sinH', 1]
['sinsi', 1]
['sinbo', 1]
["si'ara", 1]
["si'Ec", 1]
["si'ra", 1]
["si'T", 1]
['sikoy', 1]
['siwe^sa', 1]
['siweq', 1]
['siwul', 1]
['siwiz', 1]
['siwak', 1]
['siwaz', 1]
['siwoga', 1]
['siyaqe', 1]
['siyage', 1]
['sidiq', 1]
["sidi'E", 1]
['sidiki', 1]
['sidiya', 1]
["sida'E", 1]
['sidla', 1]
['sidol', 1]
['sigol', 1]
['siTiya', 1]
['siCoH', 1]
['siSeT', 1]
['si^Saf', 1]
['sifaf', 1]
["sipi'o", 1]
['sipara', 1]
['sipEji', 1]
['sipro', 1]
['sahla', 1]
['saliha', 1]
['saliH', 1]
['salini', 1]
['salata', 1]
['salEl', 1]
['salH', 1]
['sald', 1]
['saloto', 1]
["samu'E", 1]
['samila', 1]
['samaya', 1]
['samad', 1]
['samt', 1]
['sarEbo', 1]
['sabeq', 1]
['sabaT', 1]
['sabEr', 1]
['sabEq', 1]
['sabEbo', 1]
['savEj', 1]
['satir', 1]
['satfo', 1]
['sansa', 1]
['sanz', 1]
['sanya', 1]
['sanyo', 1]
["sa'at", 1]
["sa'ud", 1]
["sa'at", 1]
["sa're", 1]
['saher', 1]
['sawla', 1]
['sawlo', 1]
['sa`ud', 1]
['sa`ib', 1]
['sa`ad', 1]
['sa`d', 1]
['sayako', 1]
['sayho', 1]
['sayla', 1]
['sayme', 1]
['sayqe', 1]
['sayne', 1]
['sader', 1]
['sadiya', 1]
['sadEk', 1]
['sadk', 1]
['sajEb', 1]
['safiya', 1]
['safaT', 1]
['sElEsa', 1]
['sElso', 1]
['sErEd', 1]
['sEsEko', 1]
['sEvil', 1]
['sEtma', 1]
['sEtc', 1]
['sEnet', 1]
['sEnit', 1]
['sEnat', 1]
['sEnvi', 1]
['sEnza', 1]
['sEkaf', 1]
['sEksi', 1]
['sEkte', 1]
['sEkt', 1]
['sEkolo', 1]
['sEzEr', 1]
['sEzno', 1]
['sEyt', 1]
['sEyd', 1]
['sEdamo', 1]
['sEgor', 1]
['sEfama', 1]
['shay', 1]
['shafi', 1]
['ship', 1]
['shEl', 1]
['sleme', 1]
['sleza', 1]
['sledi', 1]
['sledo', 1]
['slef', 1]
['sluT', 1]
['slke', 1]
['slko', 1]
['slzi', 1]
['sHul', 1]
['smeli', 1]
['smet', 1]
["smu'E", 1]
['smit', 1]
['smto', 1]
['smke', 1]
['smko', 1]
['sm`a', 1]
['s^sra', 1]
['sraH', 1]
['srace', 1]
['srt', 1]
['srza', 1]
['srgo', 1]
['srT', 1]
['srf', 1]
['sqzo', 1]
['sbir', 1]
['sbHa', 1]
['sbra', 1]
['sbr', 1]
['stid', 1]
['stEp', 1]
['stro', 1]
['stok', 1]
['stop', 1]
['snup', 1]
['snane', 1]
["sna'a", 1]
["sn'E", 1]
['sn`a', 1]
['snde', 1]
['skil', 1]
['skay', 1]
['skEta', 1]
['skop', 1]
['swec', 1]
['swur', 1]
['swEH', 1]
['s`awe', 1]
['s`ud', 1]
['syz', 1]
['sdat', 1]
['sdako', 1]
['sgd', 1]
['sTet', 1]
['sCw', 1]
['spil', 1]
['spir', 1]
['spaNa', 1]
['spEl', 1]
['spEz', 1]
['soldi', 1]
['sold', 1]
['soloda', 1]
['someya', 1]
['somal', 1]
['soreto', 1]
['sorEk', 1]
['sor^sa', 1]
['sorto', 1]
['sosot', 1]
['soxyo', 1]
['sobak', 1]
['sobEq', 1]
['sobhi', 1]
['sob`a', 1]
['sovij', 1]
['soniyo', 1]
["soya'", 1]
['sodero', 1]
['sodiya', 1]
['sodoqa', 1]
['xehoci', 1]
['xelemo', 1]
['xeleqWe', 1]
['xelko', 1]
['xeHifi', 1]
['xemet', 1]
['xemiya', 1]
['xerer', 1]
['xeret', 1]
['xereke', 1]
['xerez', 1]
['xeriro', 1]
['xerig', 1]
['xeseqo', 1]
['xexgWe', 1]
['xebet', 1]
['xetet', 1]
['xenef', 1]
['xenqo', 1]
['xent', 1]
['xeNN', 1]
["xe'aba", 1]
["xe'id", 1]
['xeketi', 1]
['xekur', 1]
['xekti', 1]
['xekco', 1]
['xewdo', 1]
['xe`ar', 1]
['xe`af', 1]
['xeyaC', 1]
['xegul', 1]
['xefefa', 1]
['xuler', 1]
['xumeta', 1]
['xusel', 1]
['xubaki', 1]
['xutula', 1]
['xunuda', 1]
['ximeka', 1]
['xirega', 1]
['xiriya', 1]
['xinuha', 1]
['xinaxa', 1]
['xinle', 1]
['xinya', 1]
['xinod', 1]
["xi'o'E", 1]
['xikiti', 1]
['xiwote', 1]
['xiyat', 1]
['xiyaCi', 1]
['xider', 1]
['xipol', 1]
['xaleቓ', 1]
['xaluta', 1]
['xalEqa', 1]
['xalori', 1]
['xaHab', 1]
['xamil', 1]
['xamir', 1]
['xamaya', 1]
['xamot', 1]
["xari'a", 1]
['xarike', 1]
['xarp', 1]
['xaxer', 1]
['xabani', 1]
['xabya', 1]
["xan'E", 1]
['xanka', 1]
['xanzi', 1]
['xaweno', 1]
['xawri', 1]
['xawki', 1]
['xayer', 1]
['xayy', 1]
['xafir', 1]
['xafaT', 1]
['xafT', 1]
['xElto', 1]
['xElf', 1]
['xEloto', 1]
['xEril', 1]
['xExak', 1]
['xEkico', 1]
['xEkip', 1]
['xEyb', 1]
['xleqo', 1]
['xlabo', 1]
['xmit', 1]
['xmri', 1]
['xmya', 1]
['xreba', 1]
['xrik', 1]
['xrari', 1]
['xrak', 1]
['xbera', 1]
['xbexi', 1]
['xtula', 1]
['xnuy', 1]
['xnal', 1]
['xngo', 1]
['xngWe', 1]
['xnTa', 1]
['xnfo', 1]
['xNta', 1]
['xNto', 1]
['xkuri', 1]
['xkla', 1]
['xwab', 1]
['xyac', 1]
['xTet', 1]
['xTal', 1]
['xfet', 1]
['xfare', 1]
['xft', 1]
['xfno', 1]
["xo'ate", 1]
['xofak', 1]
['qeliso', 1]
['qelafo', 1]
['qello', 1]
['qelbe', 1]
['qemesa', 1]
['qemEta', 1]
['qemro', 1]
['qemT', 1]
['qeret', 1]
['qerqa', 1]
['qerqo', 1]
['qerbe', 1]
['qert', 1]
['qerCa', 1]
['qesele', 1]
['qesut', 1]
['qexoxo', 1]
['qeqebo', 1]
['qeqWEb', 1]
['qebera', 1]
['qebeT', 1]
['qetl', 1]
['qene^se', 1]
['qenesa', 1]
['qene^ha', 1]
['qeneni', 1]
["qene'i", 1]
['qene`a', 1]
['qenaNe', 1]
['qenha', 1]
['qenbe', 1]
['qenke', 1]
['qenS', 1]
['qenono', 1]
['qeNet', 1]
['qeNaz', 1]
['qewuTi', 1]
['qewami', 1]
['qewEsa', 1]
['qewse', 1]
['qeyay', 1]
['qeyHa', 1]
['qeysa', 1]
['qeyto', 1]
['qedemi', 1]
['qededa', 1]
['qediya', 1]
['qedida', 1]
['qedamo', 1]
['qeTeri', 1]
['qeTaya', 1]
['qeTaf', 1]
['qeCut', 1]
['qe^Sri', 1]
['qefla', 1]
['qulef', 1]
['qulito', 1]
['qulfa', 1]
['qurExi', 1]
['qurC', 1]
['qurSi', 1]
['qusaqi', 1]
['qusle', 1]
['quxet', 1]
['quxaxa', 1]
['quxt', 1]
['quxove', 1]
['qunico', 1]
['qunini', 1]
['qunbi', 1]
['quwami', 1]
['quTaba', 1]
['quTre', 1]
['quTra', 1]
['quCit', 1]
['qufla', 1]
['qinet', 1]
['qiyama', 1]
['qiTisa', 1]
['qiTE^sa', 1]
['qalec', 1]
['qalit', 1]
['qalab', 1]
['qalate', 1]
['qarne', 1]
['qarya', 1]
['qasuri', 1]
['qasya', 1]
['qabeto', 1]
['qaNet', 1]
["qa'El", 1]
["qa'da", 1]
['qawaqi', 1]
['qayel', 1]
['qadeNa', 1]
['qajma', 1]
['qajta', 1]
['qaTlo', 1]
['qlet', 1]
['qll', 1]
['qmr', 1]
['qreTa', 1]
['qr^sa', 1]
['qr^s', 1]
['qrr', 1]
['qr^Se', 1]
['qbul', 1]
['qtr', 1]
['qnito', 1]
['qnEsa', 1]
['qnsa', 1]
['qzal', 1]
['qyesa', 1]
['qjet', 1]
['qTre', 1]
['qCl', 1]
['qSre', 1]
['q^Sre', 1]
['qff', 1]
['qohot', 1]
['qolaya', 1]
['qol`a', 1]
['qorica', 1]
['qoraNa', 1]
['qoraTa', 1]
['qorEta', 1]
['qorEy', 1]
['qorxo', 1]
['qorca', 1]
['qorki', 1]
['qorCa', 1]
['qoselo', 1]
['qoqit', 1]
['qonico', 1]
['qonal', 1]
['qonZo', 1]
['qozma', 1]
['qoyeto', 1]
['qoyte', 1]
['qoyota', 1]
['qoTer', 1]
['qofiq', 1]
['qofsa', 1]
['qofTe', 1]
['qWereqWe', 1]
['qWEvave', 1]
['ቑdwa', 1]
['ቕdmi', 1]
['behWela', 1]
['behWla', 1]
["beno'", 1]
['beKWala', 1]
['beg`', 1]
['bulali', 1]
['bulama', 1]
['bulado', 1]
['burel', 1]
['buruto', 1]
['burito', 1]
['buraqa', 1]
['burqi', 1]
['burti', 1]
['burki', 1]
['burdo', 1]
['burji', 1]
['buseri', 1]
['busEr', 1]
['busra', 1]
['buxti', 1]
['buqya', 1]
['bubul', 1]
['butef', 1]
['butal', 1]
['butane', 1]
['butoyo', 1]
['bucer', 1]
['bunmi', 1]
['bunya', 1]
['bukura', 1]
['buhri', 1]
['buyaya', 1]
['budela', 1]
['budr', 1]
['budb', 1]
['budne', 1]
['bugg', 1]
['buTuNa', 1]
['bufit', 1]
['bihEki', 1]
['bihone', 1]
['bihono', 1]
['bihoN', 1]
['bilisa', 1]
['bilal', 1]
['bilha', 1]
['bilot', 1]
['bi^sema', 1]
['bi^seT', 1]
['bire^sa', 1]
['bira^sa', 1]
['biroye', 1]
['bisasa', 1]
['bixira', 1]
['bixop', 1]
['bibuN', 1]
['bibiso', 1]
['bibibi', 1]
['bivel', 1]
['bivr', 1]
['bitar', 1]
['bitor', 1]
['binito', 1]
['biniya', 1]
['binEsa', 1]
['binEto', 1]
['binwi', 1]
['bingo', 1]
["bi'El", 1]
['biwot', 1]
['bi`or', 1]
['biyuya', 1]
['biyEya', 1]
['biyot', 1]
['bidiyo', 1]
['bijEpi', 1]
['biTili', 1]
['bifit', 1]
['bEliz', 1]
['bElama', 1]
['bElEsa', 1]
['bElt', 1]
['bElka', 1]
['bErut', 1]
['bErni', 1]
['bErk', 1]
['bErya', 1]
['bErg', 1]
['bErgWe', 1]
['bErota', 1]
['bEsay', 1]
['bExok', 1]
['bEbay', 1]
['bEtEbo', 1]
['bEtra', 1]
['bEtNa', 1]
['bEtoce', 1]
['bEnita', 1]
['bEniNi', 1]
["bE'at", 1]
['bEkuma', 1]
['bEzane', 1]
['bEyli', 1]
['bEjipi', 1]
['bESEr', 1]
['blet', 1]
['blez', 1]
['blic', 1]
['blik', 1]
['blida', 1]
['blal', 1]
['blac', 1]
['blaTa', 1]
['blEl', 1]
['blEy', 1]
['blH', 1]
['bHEra', 1]
['bHEd', 1]
['bHor', 1]
['brete', 1]
['breza', 1]
["bru'o", 1]
['brik', 1]
['brEk', 1]
['brEda', 1]
['brr', 1]
['brZ', 1]
['broka', 1]
['brodo', 1]
['bxta', 1]
['bqay', 1]
['bqla', 1]
['bbC', 1]
['bcama', 1]
['bcaNa', 1]
['bcako', 1]
['bcNa', 1]
['bnEya', 1]
["b'awi", 1]
["b'Eri", 1]
["b'si", 1]
['bkela', 1]
['bkuma', 1]
['bzey', 1]
['bzEt', 1]
['bzha', 1]
['byH', 1]
['byz', 1]
['bday', 1]
['bdot', 1]
['bgWr', 1]
["bጝ'", 1]
['bCaqi', 1]
['bCS', 1]
['bSay', 1]
['bS`', 1]
['b^Sar', 1]
['bolito', 1]
['bolEr', 1]
['boloha', 1]
['boloN', 1]
['bo^sor', 1]
['borer', 1]
['boreda', 1]
['borEl', 1]
['borg', 1]
['bosabo', 1]
['bosano', 1]
['bost', 1]
['bosni', 1]
['bosTa', 1]
['bosor', 1]
['boxr', 1]
['boxote', 1]
['bobEto', 1]
['bobobo', 1]
['boboki', 1]
['bobohe', 1]
['botaye', 1]
['boner', 1]
['bonesa', 1]
['boneya', 1]
['bonega', 1]
['bonino', 1]
['bonEt', 1]
['bongo', 1]
['bokar', 1]
['bowl', 1]
['bowt', 1]
['boditi', 1]
['bojiya', 1]
['bogor', 1]
['boTela', 1]
['verdi', 1]
['vent', 1]
['veyEri', 1]
['vilar', 1]
['vilpa', 1]
['vilol', 1]
['visla', 1]
['vist', 1]
['vital', 1]
["vita'a", 1]
['vinuto', 1]
["vi'ola", 1]
['vijay', 1]
['valiro', 1]
['valdo', 1]
['valori', 1]
['vabini', 1]
['vanyo', 1]
["vaku'a", 1]
['vElso', 1]
['vElta', 1]
['vEloto', 1]
['vEcidi', 1]
['vEnito', 1]
['vEnke', 1]
['vEnya', 1]
["v'aT", 1]
["v'o'E", 1]
['volpi', 1]
['volod', 1]
['vosob', 1]
['vogEt', 1]
['tehat', 1]
['telet', 1]
['teluko', 1]
['telEt', 1]
['telkWe', 1]
['telye', 1]
["teHa'E", 1]
['temer', 1]
['temeso', 1]
['te^sbo', 1]
['terife', 1]
['terado', 1]
['teseqo', 1]
['tesega', 1]
['tesir', 1]
['tesabo', 1]
['tesafe', 1]
['texag', 1]
['teqeb', 1]
['tequto', 1]
['teqaqe', 1]
['teqso', 1]
['teqdo', 1]
['tebelo', 1]
['tebEra', 1]
['tebli', 1]
['tetako', 1]
['tetfo', 1]
['tect', 1]
['teneg', 1]
['tenabo', 1]
['tenxi', 1]
["te'iz", 1]
['tekel', 1]
['tekef', 1]
['tekule', 1]
['tekal', 1]
['tekWl', 1]
['tehelo', 1]
['tehle', 1]
['tehlo', 1]
['tewet', 1]
['teweTo', 1]
['teware', 1]
['tewgi', 1]
['te`aqo', 1]
['teZaZa', 1]
['teyp', 1]
['teder', 1]
['tedego', 1]
['tedegWe', 1]
['tedole', 1]
['teger', 1]
['tegezi', 1]
['tegr', 1]
['tegfo', 1]
['tegojo', 1]
['teTer', 1]
['teTeqe', 1]
['teTeya', 1]
['teSefe', 1]
['tefer', 1]
['tefase', 1]
['tefki', 1]
['tuhami', 1]
['tuhat', 1]
['tuliz', 1]
['tuliyo', 1]
['tulEma', 1]
['tumet', 1]
['tumari', 1]
['tumato', 1]
['tum^sa', 1]
['turak', 1]
['tuqWEva', 1]
['tung', 1]
['tudey', 1]
['tujuba', 1]
['tujEma', 1]
['tufta', 1]
['timbi', 1]
['tirEza', 1]
['tirya', 1]
['tisipi', 1]
['tisEra', 1]
['tivoli', 1]
['tikEto', 1]
['tizEd', 1]
['tiyEri', 1]
["tidi'E", 1]
['tidH', 1]
['taht', 1]
['tahozi', 1]
['taliH', 1]
['talamo', 1]
['tamil', 1]
['tampa', 1]
['ta^sbo', 1]
['tarifi', 1]
['tarE`a', 1]
['tarota', 1]
['tasEl', 1]
['tasre', 1]
['taski', 1]
['tasob', 1]
['taqba', 1]
['taneri', 1]
['tante', 1]
['tant', 1]
['tang', 1]
["ta'ik", 1]
['takiso', 1]
["takE'o", 1]
['tawexa', 1]
['taweqo', 1]
['tawqe', 1]
['tazz', 1]
['tayal', 1]
['tayag', 1]
['tayEto', 1]
['taysi', 1]
['tayqo', 1]
['tayte', 1]
['tayt', 1]
['tayNe', 1]
['tayf', 1]
['tadugi', 1]
['tajani', 1]
['tafe^se', 1]
['tafono', 1]
['tapEla', 1]
['tEluk', 1]
['tEmr', 1]
['tEmba', 1]
['tEsbi', 1]
['thay', 1]
['tlmo', 1]
['tlqe', 1]
['tHEd', 1]
['t^sr', 1]
['trace', 1]
['trade', 1]
['trap', 1]
['trk', 1]
['trova', 1]
['troy', 1]
['tbEZ', 1]
['tbol', 1]
['ttta', 1]
['tcbo', 1]
['tku`', 1]
['twr', 1]
['t`be', 1]
['t`za', 1]
['tzata', 1]
['tyta', 1]
['tyto', 1]
['tyN', 1]
['tgeNa', 1]
['tguH', 1]
['tgod', 1]
['tolEdo', 1]
['told', 1]
['tolga', 1]
['toloso', 1]
['tomic', 1]
['tomiy', 1]
['tomsa', 1]
['tomso', 1]
['tombo', 1]
['torisi', 1]
['torino', 1]
['tost', 1]
['toxeme', 1]
['toxeka', 1]
['toxuka', 1]
['toxka', 1]
['toviyo', 1]
['tokuma', 1]
['tozili', 1]
['tozEli', 1]
['todor', 1]
['togod', 1]
['topik', 1]
['cemro', 1]
['cereta', 1]
['cergWe', 1]
['cekuye', 1]
['cewal', 1]
['ceger', 1]
['culuba', 1]
['cimano', 1]
['ciroki', 1]
['cisEl', 1]
['civil', 1]
['city', 1]
['cicero', 1]
['cigar', 1]
['cigano', 1]
['cigr', 1]
['cariti', 1]
['carli', 1]
['carje', 1]
['carf', 1]
['cacula', 1]
['cayt', 1]
['cEhk', 1]
['cEluba', 1]
['cErEno', 1]
['cExEr', 1]
['cEnto', 1]
['cEnj', 1]
['clel', 1]
['clec', 1]
['clal', 1]
['clw', 1]
['cqg', 1]
['cnet', 1]
['ckagWe', 1]
['ckWela', 1]
['ckWl', 1]
['cger', 1]
['cgre', 1]
['cgra', 1]
['cgba', 1]
['cocika', 1]
['cokiyo', 1]
['^ha^sar', 1]
['^habre', 1]
['^hadag', 1]
['^halefi', 1]
['^halati', 1]
['^habl', 1]
['^hateta', 1]
['^hayli', 1]
['^hayla', 1]
['^hadar', 1]
['^hlete', 1]
['^hlaf', 1]
['^hsar', 1]
['^hbu`u', 1]
['^hyl', 1]
['^hdr', 1]
['nehavi', 1]
['nehsa', 1]
['nehone', 1]
['neHase', 1]
['nemra', 1]
['ne^sro', 1]
['nerv', 1]
['nesif', 1]
['nesli', 1]
['nesti', 1]
['nesta', 1]
['nes^Sa', 1]
['nexut', 1]
['next', 1]
['nequT', 1]
['nebet', 1]
['nebewi', 1]
['nebed', 1]
['nebira', 1]
['nebiye', 1]
['nebiyo', 1]
['nebse', 1]
['nete^sa', 1]
['neNji', 1]
['newiH', 1]
['newya', 1]
['ne`ra', 1]
['ne`to', 1]
['nezer', 1]
['nedej', 1]
['nediji', 1]
['neddo', 1]
['nedfe', 1]
['nejiv', 1]
['negema', 1]
['nege^s', 1]
['negero', 1]
['negeko', 1]
['negu^se', 1]
['negib', 1]
['nega^sa', 1]
['negElo', 1]
['negd', 1]
['neTel', 1]
['neTeqa', 1]
['neTeb', 1]
['neTre', 1]
['ne^Sto', 1]
['nunEz', 1]
['nilda', 1]
['nimar', 1]
['nisay', 1]
['nista', 1]
['nixal', 1]
['nivol', 1]
['nitl', 1]
['ning', 1]
["ni'El", 1]
['nikol', 1]
['niwEr', 1]
['ni`ma', 1]
['niyasi', 1]
['niyati', 1]
['nigElo', 1]
['nigol', 1]
['nigoma', 1]
['nahal', 1]
['nalN', 1]
['namEsi', 1]
['namora', 1]
['na^sr', 1]
['nasiyo', 1]
['nasti', 1]
['nasto', 1]
['naber', 1]
['nabaha', 1]
['nabti', 1]
['nanet', 1]
['nant', 1]
["na'ive", 1]
["na'if", 1]
["na'oka", 1]
['nakib', 1]
['nayf', 1]
['nadr', 1]
['nager', 1]
['naguma', 1]
['nagz', 1]
['nafEg', 1]
['napal', 1]
['nErika', 1]
['nEral', 1]
["nErE'o", 1]
['nExer', 1]
['nEvel', 1]
['nEvil', 1]
['nEcet', 1]
['nEnsi', 1]
['nEyara', 1]
['nEfto', 1]
['nhne', 1]
['nHne', 1]
['n^say', 1]
['n^sr', 1]
['nsuN', 1]
['ns^ha', 1]
["nqu'", 1]
['nql', 1]
['nbel', 1]
['nbEt', 1]
['nter', 1]
['ncl', 1]
["n'ni", 1]
['nkeki', 1]
['nkce', 1]
['nkc', 1]
['n`s', 1]
['ndule', 1]
['ndud', 1]
['ndiya', 1]
['ndd', 1]
['njoki', 1]
['ngho', 1]
['ng^se', 1]
['ngdo', 1]
['ngg', 1]
['ngo^Si', 1]
['ngWelo', 1]
['nCt', 1]
['nSib', 1]
['n^Sug', 1]
['noret', 1]
['norEga', 1]
['norma', 1]
['norne', 1]
['nord', 1]
['nobel', 1]
['nobay', 1]
['nobl', 1]
['nobol', 1]
['notari', 1]
['nonda', 1]
['nongo', 1]
["no'm", 1]
['nokiya', 1]
['noguci', 1]
['NeNudo', 1]
['Negaso', 1]
['Nepad', 1]
['Nepot', 1]
['Nunet', 1]
['Niyaga', 1]
['Nalit', 1]
['Nac^sa', 1]
['Nanege', 1]
['Nand', 1]
['Nang', 1]
["N'f", 1]
["NT'o", 1]
['NCr', 1]
["No'one", 1]
["'ahaha", 1]
["'ahuke", 1]
["'ahini", 1]
["'ahido", 1]
["'ahiji", 1]
["'ahaZ", 1]
["'ahEd", 1]
["'ahli", 1]
["'ahme", 1]
["'ahsa", 1]
["'ahz", 1]
["'alemi", 1]
["'aleba", 1]
["'aleb", 1]
["'alene", 1]
["'aluxi", 1]
["'aluf", 1]
["'alit", 1]
["'aliko", 1]
["'aliyo", 1]
["'alif", 1]
["'albe", 1]
["'alte", 1]
["'alca", 1]
["'alne", 1]
["'alN", 1]
["'alke", 1]
["'alw", 1]
["'alot", 1]
["'alok", 1]
["'aHaz", 1]
["'ameha", 1]
["'amelo", 1]
["'amete", 1]
["'ameto", 1]
["'ameca", 1]
["'ameco", 1]
["'amedo", 1]
["'amud", 1]
["'amil", 1]
["'amiri", 1]
["'amira", 1]
["'amini", 1]
["'amino", 1]
["'amid", 1]
["'amaha", 1]
["'amane", 1]
["'ama'a", 1]
["'amazo", 1]
["'amEha", 1]
["'amEba", 1]
["'am^sa", 1]
["'ambi", 1]
["'amni", 1]
["'amoqi", 1]
["'amod", 1]
["'a^saca", 1]
["'a^safi", 1]
["'are'a", 1]
["'arep", 1]
["'aruni", 1]
["'ariti", 1]
["'arasi", 1]
["'arad", 1]
["'arEb", 1]
["'arha", 1]
["'ar^so", 1]
["'arro", 1]
["'arxo", 1]
["'arbe", 1]
["'arko", 1]
["'arya", 1]
["'arjo", 1]
["'arodi", 1]
["'asegi", 1]
["'asub", 1]
["'asi'a", 1]
["'asizo", 1]
["'asabo", 1]
["'asat", 1]
["'asEk", 1]
["'asli", 1]
["'asbe", 1]
["'as'a", 1]
["'asko", 1]
["'asge", 1]
["'asTe", 1]
["'axer", 1]
["'axene", 1]
["'axaro", 1]
["'axya", 1]
["'axgWe", 1]
["'aqiq", 1]
["'aqab", 1]
["'aቛm", 1]
["'abeha", 1]
["'abeq", 1]
["'abeva", 1]
["'abet", 1]
["'abeto", 1]
["'abene", 1]
["'abe'o", 1]
["'abedi", 1]
["'abul", 1]
["'abuye", 1]
["'abuya", 1]
["'ababe", 1]
["'abani", 1]
["'aba'o", 1]
["'abEbo", 1]
["'abEte", 1]
["'abEyo", 1]
["'abES", 1]
["'abmi", 1]
["'abxe", 1]
["'abne", 1]
["'abga", 1]
["'abol", 1]
["'abora", 1]
["'abot", 1]
["'abodo", 1]
["'aver", 1]
["'aval", 1]
["'avb", 1]
["'atila", 1]
["'atabe", 1]
["'ata'a", 1]
["'ataya", 1]
["'atEro", 1]
["'atke", 1]
["'atofa", 1]
["'aceto", 1]
["'acuma", 1]
["'acumo", 1]
["'acici", 1]
["'aneb", 1]
["'aneni", 1]
["'anil", 1]
["'aniti", 1]
["'anita", 1]
["'ana^s", 1]
["'anaja", 1]
["'ana^Si", 1]
["'anse", 1]
["'anze", 1]
["'anya", 1]
["'anje", 1]
["'anSo", 1]
["'an^S", 1]
["'anod", 1]
["'aNN", 1]
["'a'a'a", 1]
["'a'af", 1]
["'a'ir", 1]
["'akedo", 1]
["'akuwi", 1]
["'akud", 1]
["'akir", 1]
["'akida", 1]
["'akala", 1]
["'akaza", 1]
["'akElo", 1]
["'akr", 1]
["'akor", 1]
["'akoya", 1]
["'akopa", 1]
["'akWelo", 1]
["'ahaz", 1]
["'aweno", 1]
["'awej", 1]
["'awud", 1]
["'awuC", 1]
["'awit", 1]
["'aware", 1]
["'awEr", 1]
["'awqe", 1]
["'awt", 1]
["'awni", 1]
["'awja", 1]
["'aziza", 1]
["'azif", 1]
["'azNe", 1]
["'azka", 1]
["'ayene", 1]
["'ayabi", 1]
["'ayate", 1]
["'ayato", 1]
["'ayEr", 1]
["'ayre", 1]
["'ayr", 1]
["'ayqe", 1]
["'ayti", 1]
["'ayno", 1]
["'ayke", 1]
["'ayfe", 1]
["'aypi", 1]
["'ademo", 1]
["'adero", 1]
["'adeti", 1]
["'adeha", 1]
["'adego", 1]
["'adegWe", 1]
["'adul", 1]
["'adur", 1]
["'adiso", 1]
["'adi'a", 1]
["'adaro", 1]
["'adsi", 1]
["'ad'a", 1]
["'adola", 1]
["'adoga", 1]
["'ajema", 1]
["'ajili", 1]
["'ajil", 1]
["'ajp", 1]
["'ajoha", 1]
["'agela", 1]
["'agesa", 1]
["'agWe'a", 1]
["'aTad", 1]
["'aTEr", 1]
["'aTTo", 1]
["'aTot", 1]
["'aSel", 1]
["'aSme", 1]
["'aSmo", 1]
["'aSqe", 1]
["'a^Safa", 1]
["'a^Sqe", 1]
["'a^Sfa", 1]
["'afaro", 1]
["'afEqa", 1]
["'af^so", 1]
["'afko", 1]
["'afwi", 1]
["'afz", 1]
["'afTa", 1]
["'aper", 1]
["'apiti", 1]
["'ulok", 1]
["'umero", 1]
["'umod", 1]
["'ure'a", 1]
["'ur'", 1]
["'urga", 1]
["'urgWe", 1]
["'usma", 1]
["'usci", 1]
["'ubala", 1]
["'uboya", 1]
["'uvala", 1]
["'unite", 1]
["'ukik", 1]
["'ukEra", 1]
["'ukok", 1]
["'udEr", 1]
["'udEpa", 1]
["'ugala", 1]
["'ugaso", 1]
["'uTC", 1]
["'ufi^sa", 1]
["'ihapa", 1]
["'ilud", 1]
["'ilit", 1]
["'ilic", 1]
["'ilamo", 1]
["'ilka", 1]
